Date,Open,High,Low,Close,Adj Close,Volume
2014-11-14,7075.500000,7113.399902,7039.200195,7102.700195,7102.700195,0
2014-11-17,7106.649902,7152.700195,7043.850098,7138.799805,7138.799805,0
2014-11-18,7157.299805,7157.299805,7106.850098,7134.100098,7134.100098,0
2014-11-19,7146.649902,7166.299805,7093.350098,7112.750000,7112.750000,0
2014-11-20,7135.950195,7155.549805,7094.350098,7142.500000,7142.500000,0
2014-11-21,7175.200195,7301.250000,7162.850098,7281.200195,7281.200195,0
2014-11-24,7298.399902,7370.350098,7296.100098,7355.299805,7355.299805,0
2014-11-25,7342.049805,7347.950195,7275.350098,7294.250000,7294.250000,0
2014-11-26,7261.799805,7331.100098,7230.149902,7287.799805,7287.799805,0
2014-11-27,7285.250000,7309.450195,7243.250000,7295.899902,7295.899902,0
2014-11-28,7318.600098,7489.500000,7318.600098,7451.899902,7451.899902,0
2014-12-01,7477.299805,7501.700195,7417.149902,7424.649902,7424.649902,0
2014-12-02,7397.250000,7438.500000,7342.450195,7422.200195,7422.200195,0
2014-12-03,7419.200195,7462.049805,7406.450195,7433.399902,7433.399902,0
2014-12-04,7482.450195,7500.100098,7401.899902,7484.049805,7484.049805,0
2014-12-05,7507.500000,7519.899902,7455.899902,7469.950195,7469.950195,0
2014-12-08,7491.649902,7497.049805,7380.500000,7388.799805,7388.799805,0
2014-12-09,7387.799805,7414.950195,7303.100098,7311.149902,7311.149902,0
2014-12-10,7285.450195,7406.549805,7285.450195,7377.450195,7377.450195,0
2014-12-11,7369.200195,7391.750000,7289.649902,7339.250000,7339.250000,0
2014-12-12,7336.049805,7374.600098,7248.049805,7263.950195,7263.950195,0
2014-12-15,7213.100098,7373.500000,7208.950195,7358.399902,7358.399902,0
2014-12-16,7320.549805,7326.950195,7101.500000,7123.000000,7123.000000,0
2014-12-17,7104.399902,7214.899902,7010.100098,7140.399902,7140.399902,0
2014-12-18,7275.649902,7311.500000,7208.500000,7302.350098,7302.350098,0
2014-12-19,7383.500000,7408.149902,7347.649902,7374.149902,7374.149902,0
2014-12-22,7410.549805,7511.549805,7361.200195,7497.100098,7497.100098,0
2014-12-23,7497.799805,7561.649902,7398.850098,7409.700195,7409.700195,0
2014-12-24,7403.600098,7439.049805,7337.950195,7352.850098,7352.850098,0
2014-12-26,7386.350098,7415.899902,7336.250000,7383.700195,7383.700195,0
2014-12-29,7394.000000,7440.149902,7376.799805,7388.549805,7388.549805,0
2014-12-30,7396.100098,7441.149902,7355.950195,7427.200195,7427.200195,0
2014-12-31,7434.350098,7471.700195,7432.649902,7462.700195,7462.700195,0
2015-01-01,7454.750000,7463.200195,7420.549805,7449.950195,7449.950195,0
2015-01-02,7452.799805,7625.399902,7452.799805,7611.700195,7611.700195,0
2015-01-05,7637.750000,7645.000000,7562.649902,7575.250000,7575.250000,0
2015-01-06,7519.899902,7519.899902,7290.549805,7309.549805,7309.549805,0
2015-01-07,7286.549805,7329.799805,7240.100098,7263.799805,7263.799805,0
2015-01-08,7373.350098,7443.750000,7335.399902,7424.899902,7424.899902,0
2015-01-09,7473.500000,7488.700195,7338.750000,7391.600098,7391.600098,0
2015-01-12,7387.000000,7450.600098,7339.799805,7438.649902,7438.649902,0
2015-01-13,7470.450195,7477.149902,7372.850098,7401.600098,7401.600098,0
2015-01-14,7394.950195,7432.250000,7332.399902,7364.450195,7364.450195,0
2015-01-15,7620.549805,7726.600098,7565.899902,7697.100098,7697.100098,0
2015-01-16,7715.799805,7723.450195,7651.799805,7697.299805,7697.299805,0
2015-01-19,7735.649902,7761.649902,7705.149902,7731.850098,7731.850098,0
2015-01-20,7749.000000,7936.299805,7749.000000,7921.899902,7921.899902,0
2015-01-21,7946.000000,8029.350098,7945.750000,7976.700195,7976.700195,0
2015-01-22,7992.149902,8009.600098,7955.450195,7995.500000,7995.500000,0
2015-01-23,8072.950195,8148.899902,8024.850098,8046.299805,8046.299805,0
2015-01-27,8097.649902,8259.349609,8064.850098,8239.200195,8239.200195,0
2015-01-28,8238.099609,8390.549805,8210.099609,8269.250000,8269.250000,0
2015-01-29,8259.049805,8265.549805,8173.899902,8248.349609,8248.349609,0
2015-01-30,8286.650391,8286.650391,7949.100098,7987.700195,7987.700195,0
2015-02-02,7969.350098,8082.049805,7898.700195,8025.250000,8025.250000,0
2015-02-03,8040.850098,8056.399902,7800.600098,7823.600098,7823.600098,0
2015-02-04,7835.200195,7835.200195,7720.299805,7747.750000,7747.750000,0
2015-02-05,7752.500000,7910.750000,7690.899902,7729.000000,7729.000000,0
2015-02-06,7732.399902,7778.799805,7665.799805,7690.750000,7690.750000,0
2015-02-09,7628.850098,7638.799805,7549.399902,7561.100098,7561.100098,0
2015-02-10,7490.750000,7748.799805,7486.100098,7638.600098,7638.600098,0
2015-02-11,7686.250000,7747.549805,7677.950195,7688.950195,7688.950195,0
2015-02-12,7747.600098,7792.649902,7639.450195,7773.950195,7773.950195,0
2015-02-13,7824.850098,7902.899902,7785.350098,7874.250000,7874.250000,0
2015-02-16,7942.799805,7948.649902,7822.149902,7845.750000,7845.750000,0
2015-02-18,7866.450195,7964.549805,7857.299805,7928.899902,7928.899902,0
2015-02-19,7930.649902,7958.200195,7803.750000,7925.899902,7925.899902,0
2015-02-20,7914.049805,7932.250000,7801.049805,7847.500000,7847.500000,0
2015-02-23,7884.250000,7884.250000,7743.100098,7767.000000,7767.000000,0
2015-02-24,7778.950195,7802.450195,7714.799805,7757.950195,7757.950195,0
2015-02-25,7786.350098,7863.100098,7749.799805,7759.899902,7759.899902,0
2015-02-26,7787.000000,7797.899902,7688.899902,7711.399902,7711.399902,0
2015-02-27,7762.500000,7892.750000,7751.850098,7879.500000,7879.500000,0
2015-02-28,null,null,null,null,null,null
2015-03-02,8125.850098,8193.900391,8052.000000,8153.049805,8153.049805,0
2015-03-03,8167.850098,8193.750000,8121.299805,8179.799805,8179.799805,0
2015-03-04,8377.650391,8379.849609,8063.450195,8084.250000,8084.250000,0
2015-03-05,8073.299805,8185.799805,8013.350098,8150.450195,8150.450195,0
2015-03-09,8091.850098,8091.850098,7908.899902,7928.750000,7928.750000,0
2015-03-10,7933.250000,7933.250000,7777.700195,7822.250000,7822.250000,0
2015-03-11,7832.450195,7891.700195,7797.350098,7830.350098,7830.350098,0
2015-03-12,7895.149902,7921.750000,7851.950195,7883.700195,7883.700195,0
2015-03-13,7980.250000,7995.200195,7743.750000,7755.700195,7755.700195,0
2015-03-16,7756.750000,7775.100098,7691.950195,7733.200195,7733.200195,0
2015-03-17,7781.200195,7869.549805,7736.549805,7845.399902,7845.399902,0
2015-03-18,7853.250000,7887.299805,7792.799805,7848.200195,7848.200195,0
2015-03-19,7926.450195,7959.450195,7744.299805,7760.799805,7760.799805,0
2015-03-20,7746.100098,7763.000000,7686.100098,7707.100098,7707.100098,0
2015-03-23,7728.100098,7728.100098,7649.500000,7664.399902,7664.399902,0
2015-03-24,7625.250000,7744.700195,7625.250000,7647.850098,7647.850098,0
2015-03-25,7664.149902,7701.450195,7604.399902,7633.149902,7633.149902,0
2015-03-26,7560.350098,7581.750000,7341.850098,7385.399902,7385.399902,0
2015-03-27,7454.000000,7461.200195,7317.000000,7418.799805,7418.799805,0
2015-03-30,7470.799805,7596.149902,7470.750000,7584.549805,7584.549805,0
2015-03-31,7615.700195,7633.600098,7510.049805,7548.649902,7548.649902,0
2015-04-01,7556.600098,7720.549805,7524.149902,7699.500000,7699.500000,0
2015-04-06,7750.399902,7750.399902,7612.399902,7698.149902,7698.149902,0
2015-04-07,7713.700195,7715.250000,7589.450195,7646.600098,7646.600098,0
2015-04-08,7676.350098,7684.200195,7589.750000,7603.450195,7603.450195,0
2015-04-09,7655.399902,7748.500000,7600.750000,7741.649902,7741.649902,0
2015-04-10,7742.549805,7744.299805,7671.600098,7702.399902,7702.399902,0
2015-04-13,7728.149902,7751.000000,7682.450195,7715.149902,7715.149902,0
2015-04-15,7740.799805,7762.899902,7616.750000,7647.600098,7647.600098,0
2015-04-16,7656.750000,7656.899902,7574.500000,7634.799805,7634.799805,0
2015-04-17,7628.000000,7635.700195,7548.100098,7561.850098,7561.850098,0
2015-04-20,7563.200195,7594.750000,7430.799805,7448.149902,7448.149902,0
2015-04-21,7446.700195,7507.600098,7406.149902,7437.149902,7437.149902,0
2015-04-22,7470.450195,7532.350098,7349.200195,7504.899902,7504.899902,0
2015-04-23,7544.500000,7580.549805,7453.600098,7488.299805,7488.299805,0
2015-04-24,7497.399902,7497.399902,7352.750000,7391.200195,7391.200195,0
2015-04-27,7419.250000,7419.250000,7250.450195,7260.000000,7260.000000,0
2015-04-28,7265.500000,7461.549805,7250.700195,7435.649902,7435.649902,0
2015-04-29,7434.950195,7471.299805,7376.149902,7412.549805,7412.549805,0
2015-04-30,7413.649902,7440.700195,7322.899902,7386.700195,7386.700195,0
2015-05-04,7418.799805,7470.149902,7400.700195,7452.450195,7452.450195,0
2015-05-05,7447.200195,7461.299805,7396.250000,7422.250000,7422.250000,0
2015-05-06,7412.700195,7451.899902,7176.149902,7194.350098,7194.350098,0
2015-05-07,7175.399902,7182.049805,6995.350098,7033.000000,7033.000000,0
2015-05-08,7121.549805,7267.350098,7121.549805,7219.200195,7219.200195,0
2015-05-11,7268.299805,7390.500000,7253.100098,7381.950195,7381.950195,0
2015-05-12,7376.299805,7376.299805,7150.450195,7159.200195,7159.200195,0
2015-05-13,7213.700195,7352.500000,7161.399902,7341.899902,7341.899902,0
2015-05-14,7338.799805,7346.049805,7226.899902,7332.549805,7332.549805,0
2015-05-15,7358.200195,7399.000000,7325.350098,7381.750000,7381.750000,0
2015-05-18,7409.700195,7505.649902,7385.450195,7494.600098,7494.600098,0
2015-05-19,7465.600098,7524.899902,7420.649902,7450.700195,7450.700195,0
2015-05-20,7474.100098,7551.850098,7474.100098,7536.200195,7536.200195,0
2015-05-21,7542.799805,7556.549805,7471.700195,7508.000000,7508.000000,0
2015-05-22,7525.149902,7613.299805,7505.450195,7526.549805,7526.549805,0
2015-05-25,7505.450195,7525.850098,7436.649902,7446.000000,7446.000000,0
2015-05-26,7450.350098,7466.750000,7396.600098,7425.899902,7425.899902,0
2015-05-27,7407.250000,7497.899902,7380.549805,7488.450195,7488.450195,0
2015-05-28,7497.649902,7525.950195,7404.049805,7454.250000,7454.250000,0
2015-05-29,7466.799805,7545.450195,7460.500000,7535.750000,7535.750000,0
2015-06-01,7538.750000,7581.500000,7503.649902,7509.549805,7509.549805,0
2015-06-02,7520.299805,7520.649902,7245.049805,7256.850098,7256.850098,0
2015-06-03,7259.000000,7259.000000,7110.149902,7175.149902,7175.149902,0
2015-06-04,7193.600098,7203.850098,7086.149902,7191.299805,7191.299805,0
2015-06-05,7178.500000,7209.399902,7114.500000,7129.799805,7129.799805,0
2015-06-08,7128.950195,7131.700195,7038.100098,7067.450195,7067.450195,0
2015-06-09,7065.799805,7122.850098,7056.250000,7103.200195,7103.200195,0
2015-06-10,7093.899902,7203.950195,7093.899902,7176.700195,7176.700195,0
2015-06-11,7220.799805,7227.399902,7000.200195,7018.350098,7018.350098,0
2015-06-12,7006.049805,7132.299805,6982.549805,7121.950195,7121.950195,0
2015-06-15,7113.200195,7163.100098,7089.799805,7141.000000,7141.000000,0
2015-06-16,7108.100098,7179.850098,7051.700195,7157.899902,7157.899902,0
2015-06-17,7193.649902,7208.750000,7143.700195,7159.799805,7159.799805,0
2015-06-18,7188.100098,7250.049805,7186.100098,7233.850098,7233.850098,0
2015-06-19,7254.000000,7332.299805,7249.399902,7313.399902,7313.399902,0
2015-06-22,7343.350098,7524.350098,7336.299805,7506.399902,7506.399902,0
2015-06-23,7531.049805,7558.799805,7476.600098,7542.350098,7542.350098,0
2015-06-24,7546.649902,7591.000000,7500.750000,7534.250000,7534.250000,0
2015-06-25,7512.350098,7612.850098,7502.350098,7594.500000,7594.500000,0
2015-06-26,7580.899902,7583.200195,7462.649902,7527.350098,7527.350098,0
2015-06-29,7367.700195,7500.899902,7321.049805,7480.200195,7480.200195,0
2015-06-30,7473.299805,7523.850098,7425.250000,7508.149902,7508.149902,0
2015-07-01,7502.399902,7603.299805,7495.149902,7590.149902,7590.149902,0
2015-07-02,7596.549805,7612.049805,7555.850098,7590.250000,7590.250000,0
2015-07-03,7580.000000,7683.200195,7575.450195,7667.649902,7667.649902,0
2015-07-06,7577.700195,7706.950195,7556.250000,7696.350098,7696.350098,388200
2015-07-07,7697.250000,7771.899902,7694.200195,7726.799805,7726.799805,459200
2015-07-08,7645.750000,7675.899902,7554.850098,7572.149902,7572.149902,524000
2015-07-09,7563.250000,7612.049805,7551.000000,7578.350098,7578.350098,308300
2015-07-10,7603.299805,7662.149902,7586.100098,7642.500000,7642.500000,412400
2015-07-13,7662.299805,7744.200195,7629.799805,7736.350098,7736.350098,373800
2015-07-14,7739.399902,7742.049805,7667.200195,7691.600098,7691.600098,344800
2015-07-15,7697.850098,7748.250000,7694.149902,7729.250000,7729.250000,295100
2015-07-16,7748.649902,7886.350098,7748.549805,7870.799805,7870.799805,507500
2015-07-17,7876.600098,7879.399902,7798.899902,7807.750000,7807.750000,366900
2015-07-20,7834.549805,7834.549805,7726.450195,7778.500000,7778.500000,361500
2015-07-21,7784.950195,7816.700195,7660.700195,7666.250000,7666.250000,394300
2015-07-22,7646.899902,7812.399902,7636.500000,7796.750000,7796.750000,440700
2015-07-23,7804.350098,7835.250000,7742.200195,7765.899902,7765.899902,431600
2015-07-24,7762.250000,7774.549805,7691.700195,7699.399902,7699.399902,613700
2015-07-27,7668.899902,7668.899902,7523.799805,7537.000000,7537.000000,478400
2015-07-28,7541.500000,7581.799805,7484.200195,7513.350098,7513.350098,903300
2015-07-29,7535.850098,7572.149902,7518.399902,7536.350098,7536.350098,494300
2015-07-30,7572.549805,7641.549805,7572.549805,7589.149902,7589.149902,743600
2015-07-31,7601.799805,7713.399902,7588.100098,7682.600098,7682.600098,929300
2015-08-03,7687.549805,7765.350098,7687.549805,7721.899902,7721.899902,772600
2015-08-04,7742.049805,7775.299805,7659.049805,7721.700195,7721.700195,763000
2015-08-05,7752.200195,7785.000000,7690.700195,7704.350098,7704.350098,448500
2015-08-06,7715.600098,7769.500000,7660.649902,7738.850098,7738.850098,486500
2015-08-07,7732.750000,7745.500000,7679.200195,7695.399902,7695.399902,363500
2015-08-10,7718.049805,7797.200195,7662.600098,7700.600098,7700.600098,403300
2015-08-11,7716.049805,7721.799805,7580.899902,7600.549805,7600.549805,674100
2015-08-12,7560.649902,7560.649902,7376.799805,7387.750000,7387.750000,646000
2015-08-13,7434.850098,7492.700195,7378.500000,7411.700195,7411.700195,526500
2015-08-14,7457.600098,7643.399902,7427.500000,7630.649902,7630.649902,532400
2015-08-17,7633.450195,7671.600098,7546.850098,7610.750000,7610.750000,614900
2015-08-18,7624.399902,7624.399902,7521.750000,7573.100098,7573.100098,528300
2015-08-19,7557.600098,7584.250000,7518.000000,7541.950195,7541.950195,406100
2015-08-20,7494.149902,7550.750000,7399.649902,7418.899902,7418.899902,561800
2015-08-21,7319.750000,7353.450195,7242.000000,7329.549805,7329.549805,643200
2015-08-24,7103.100098,7103.100098,6816.000000,6849.700195,6849.700195,1138200
2015-08-25,6941.399902,6967.600098,6762.000000,6939.000000,6939.000000,972300
2015-08-26,6911.149902,6937.399902,6790.700195,6808.850098,6808.850098,692200
2015-08-27,6909.299805,7044.200195,6908.149902,7028.200195,7028.200195,962800
2015-08-28,7100.450195,7162.799805,7000.600098,7047.100098,7047.100098,610800
2015-08-31,7025.149902,7098.799805,6959.500000,6997.899902,6997.899902,634500
2015-09-01,6932.100098,6932.100098,6752.299805,6783.299805,6783.299805,747000
2015-09-02,6858.399902,6871.299805,6626.600098,6652.850098,6652.850098,834600
2015-09-03,6719.200195,6828.850098,6683.500000,6809.850098,6809.850098,637300
2015-09-04,6764.299805,6764.299805,6579.100098,6627.450195,6627.450195,786500
2015-09-07,6656.649902,6704.899902,6515.500000,6531.200195,6531.200195,640900
2015-09-08,6564.850098,6749.600098,6545.049805,6718.850098,6718.850098,674700
2015-09-09,6830.149902,6893.750000,6781.149902,6832.700195,6832.700195,729000
2015-09-10,6725.649902,6837.100098,6661.000000,6792.350098,6792.350098,539200
2015-09-11,6832.350098,6865.450195,6778.750000,6807.299805,6807.299805,488300
2015-09-14,6805.700195,6921.149902,6769.250000,6911.549805,6911.549805,432900
2015-09-15,6899.799805,6909.500000,6825.299805,6846.250000,6846.250000,516300
2015-09-16,6906.799805,6944.399902,6867.750000,6928.100098,6928.100098,458200
2015-09-18,7024.799805,7171.500000,7001.700195,7076.000000,7076.000000,838300
2015-09-21,6987.399902,7137.850098,6984.250000,7126.850098,7126.850098,452100
2015-09-22,7146.549805,7161.549805,6899.250000,6924.100098,6924.100098,535800
2015-09-23,6832.149902,7005.250000,6820.350098,6981.549805,6981.549805,502300
2015-09-24,6964.049805,7006.799805,6910.799805,6978.549805,6978.549805,481800
2015-09-28,7006.549805,7035.549805,6924.000000,6934.200195,6934.200195,345000
2015-09-29,6848.899902,7117.750000,6780.250000,7053.450195,7053.450195,960700
2015-09-30,7123.600098,7125.700195,7000.799805,7048.100098,7048.100098,668200
2015-10-01,7118.000000,7118.000000,6980.700195,6996.149902,6996.149902,440700
2015-10-05,7088.549805,7269.000000,7088.549805,7258.250000,7258.250000,623000
2015-10-06,7322.149902,7322.149902,7191.950195,7240.649902,7240.649902,446900
2015-10-07,7222.200195,7270.899902,7204.350098,7261.200195,7261.200195,431900
2015-10-08,7264.950195,7264.950195,7168.450195,7207.399902,7207.399902,378600
2015-10-09,7269.500000,7316.399902,7218.450195,7268.649902,7268.649902,462000
2015-10-12,7295.200195,7314.799805,7230.600098,7243.649902,7243.649902,313600
2015-10-13,7225.149902,7269.549805,7208.700195,7249.950195,7249.950195,397800
2015-10-14,7212.850098,7267.850098,7212.850098,7260.250000,7260.250000,292100
2015-10-15,7281.250000,7332.149902,7274.450195,7299.899902,7299.899902,361300
2015-10-16,7307.649902,7401.000000,7268.000000,7387.350098,7387.350098,417900
2015-10-19,7401.000000,7401.000000,7350.200195,7377.000000,7377.000000,325000
2015-10-20,7368.450195,7402.100098,7336.299805,7373.600098,7373.600098,380800
2015-10-21,7371.399902,7406.399902,7296.549805,7355.000000,7355.000000,384300
2015-10-23,7415.149902,7470.049805,7411.700195,7455.399902,7455.399902,410800
2015-10-26,7495.600098,7495.600098,7380.149902,7394.100098,7394.100098,450500
2015-10-27,7359.549805,7372.500000,7328.149902,7353.299805,7353.299805,409200
2015-10-28,7285.149902,7320.549805,7176.200195,7217.549805,7217.549805,757500
2015-10-29,7224.250000,7224.250000,7153.149902,7162.500000,7162.500000,687000
2015-10-30,7173.299805,7224.950195,7134.450195,7201.649902,7201.649902,689900
2015-11-02,7195.700195,7214.899902,7094.850098,7145.700195,7145.700195,427100
2015-11-03,7188.799805,7206.750000,7127.500000,7149.649902,7149.649902,421000
2015-11-04,7196.250000,7201.600098,7096.950195,7115.549805,7115.549805,353200
2015-11-05,7099.700195,7099.700195,7014.149902,7025.100098,7025.100098,420900
2015-11-06,7024.000000,7066.649902,7002.600098,7027.649902,7027.649902,739000
2015-11-09,6863.549805,7006.149902,6842.600098,6967.899902,6967.899902,614800
2015-11-10,6933.149902,6977.600098,6883.750000,6896.549805,6896.549805,421200
2015-11-13,6908.200195,6953.950195,6859.549805,6941.649902,6941.649902,439000
2015-11-16,6912.700195,7027.149902,6903.600098,7000.750000,7000.750000,426000
2015-11-17,7054.799805,7054.799805,6964.750000,7017.700195,7017.700195,447500
2015-11-18,7008.899902,7034.450195,6880.450195,6889.649902,6889.649902,378600
2015-11-19,6940.299805,7025.399902,6921.250000,7014.600098,7014.600098,394300
2015-11-20,7003.350098,7079.450195,6962.100098,6998.799805,6998.799805,473100
2015-11-23,7026.549805,7026.549805,6945.649902,6979.100098,6979.100098,425200
2015-11-24,6964.899902,7032.100098,6954.700195,6997.950195,6997.950195,383400
2015-11-26,6999.450195,7052.149902,6996.149902,7017.850098,7017.850098,688900
2015-11-27,7034.649902,7143.049805,7016.750000,7125.799805,7125.799805,488600
2015-11-30,7106.799805,7152.000000,7096.799805,7109.350098,7109.350098,578400
2015-12-01,7128.299805,7145.149902,7098.950195,7122.200195,7122.200195,396000
2015-12-02,7137.049805,7149.899902,7032.600098,7057.700195,7057.700195,340800
2015-12-03,7030.049805,7047.950195,6995.600098,7005.100098,7005.100098,361300
2015-12-04,6962.799805,6962.799805,6890.850098,6899.100098,6899.100098,421200
2015-12-07,6942.750000,6953.700195,6919.049805,6927.600098,6927.600098,308700
2015-12-08,6902.799805,6908.399902,6859.100098,6864.899902,6864.899902,426300
2015-12-09,6845.750000,6879.049805,6795.250000,6803.399902,6803.399902,390400
2015-12-10,6816.600098,6865.500000,6795.799805,6855.250000,6855.250000,503200
2015-12-11,6871.250000,6872.399902,6702.850098,6741.600098,6741.600098,614700
2015-12-14,6677.850098,6780.750000,6677.850098,6765.100098,6765.100098,489900
2015-12-15,6757.200195,6813.700195,6709.850098,6801.799805,6801.799805,469600
2015-12-16,6827.649902,6890.799805,6801.500000,6873.000000,6873.000000,524900
2015-12-17,6911.000000,6963.049805,6859.250000,6956.299805,6956.299805,561000
2015-12-18,6960.200195,6960.200195,6883.350098,6891.250000,6891.250000,558600
2015-12-21,6880.899902,6986.250000,6880.450195,6976.299805,6976.299805,373000
2015-12-22,6974.000000,7020.549805,6938.950195,6953.600098,6953.600098,476600
2015-12-23,6982.100098,7015.600098,6978.500000,7006.250000,7006.250000,309300
2015-12-24,7022.750000,7025.200195,6948.200195,6968.299805,6968.299805,252500
2015-12-28,6978.399902,7028.500000,6978.399902,7014.149902,7014.149902,359700
2015-12-29,7017.000000,7044.600098,7003.799805,7032.000000,7032.000000,358300
2015-12-30,7040.600098,7051.000000,7001.600098,7006.350098,7006.350098,354100
2015-12-31,7006.299805,7077.000000,7006.299805,7059.149902,7059.149902,541800
2016-01-01,7057.950195,7103.049805,7024.399902,7091.450195,7091.450195,254900
2016-01-04,7058.250000,7058.250000,6901.950195,6909.299805,6909.299805,428200
2016-01-05,6942.299805,6942.299805,6873.549805,6891.649902,6891.649902,454100
2016-01-06,6878.350098,6925.500000,6829.149902,6854.250000,6854.250000,491500
2016-01-07,6785.950195,6785.950195,6691.899902,6704.000000,6704.000000,612000
2016-01-08,6734.850098,6758.399902,6706.549805,6723.049805,6723.049805,488800
2016-01-11,6660.549805,6722.450195,6599.649902,6664.750000,6664.750000,566100
2016-01-12,6696.299805,6696.299805,6563.899902,6579.700195,6579.700195,569200
2016-01-13,6617.549805,6662.750000,6495.299805,6632.000000,6632.000000,747700
2016-01-14,6535.700195,6611.549805,6481.250000,6539.799805,6539.799805,621600
2016-01-15,6541.700195,6546.700195,6363.750000,6380.149902,6380.149902,782700
2016-01-18,6356.850098,6392.850098,6273.399902,6283.649902,6283.649902,985000
2016-01-19,6308.000000,6414.549805,6308.000000,6395.950195,6395.950195,735200
2016-01-20,6314.649902,6316.850098,6215.950195,6279.850098,6279.850098,784400
2016-01-21,6356.200195,6416.250000,6260.200195,6317.600098,6317.600098,994400
2016-01-22,6406.549805,6496.299805,6379.299805,6470.700195,6470.700195,689500
2016-01-25,6531.750000,6541.700195,6501.399902,6519.950195,6519.950195,591100
2016-01-27,6554.049805,6561.500000,6484.350098,6501.100098,6501.100098,548800
2016-01-28,6487.350098,6487.350098,6412.799805,6422.049805,6422.049805,841100
2016-01-29,6347.750000,6518.149902,6347.750000,6507.799805,6507.799805,1022800
2016-02-01,6521.799805,6521.799805,6415.649902,6429.350098,6429.350098,834700
2016-02-02,6439.399902,6480.500000,6326.049805,6344.000000,6344.000000,948800
2016-02-03,6284.399902,6285.200195,6233.649902,6244.200195,6244.200195,756000
2016-02-04,6293.700195,6314.000000,6234.350098,6267.899902,6267.899902,779400
2016-02-05,6289.200195,6404.299805,6284.000000,6389.250000,6389.250000,827800
2016-02-08,6408.000000,6452.100098,6302.350098,6335.100098,6335.100098,646700
2016-02-09,6250.850098,6306.299805,6234.049805,6278.100098,6278.100098,665700
2016-02-10,6228.899902,6246.399902,6117.250000,6143.399902,6143.399902,880200
2016-02-11,6116.000000,6124.799805,5857.049805,5886.250000,5886.250000,1328300
2016-02-12,5921.700195,5949.299805,5811.899902,5884.200195,5884.200195,1362600
2016-02-15,5943.850098,6057.850098,5943.350098,6022.850098,6022.850098,1001200
2016-02-16,6071.299805,6071.299805,5909.399902,5921.100098,5921.100098,845300
2016-02-17,5920.500000,5932.549805,5818.799805,5906.850098,5906.850098,925400
2016-02-18,5977.750000,5993.750000,5910.700195,5950.149902,5950.149902,844100
2016-02-19,5930.000000,5969.450195,5903.600098,5954.200195,5954.200195,693800
2016-02-22,5938.750000,5986.899902,5936.950195,5962.149902,5962.149902,552100
2016-02-23,5967.049805,5967.049805,5821.350098,5836.950195,5836.950195,653700
2016-02-24,5793.049805,5797.799805,5717.049805,5728.549805,5728.549805,686600
2016-02-25,5746.000000,5755.299805,5679.200195,5689.899902,5689.899902,957600
2016-02-26,5755.500000,5810.799805,5706.600098,5775.149902,5775.149902,801700
2016-02-29,5786.200195,5935.799805,5615.000000,5839.250000,5839.250000,2173900
2016-03-01,5886.899902,6014.799805,5871.149902,6001.600098,6001.600098,847300
2016-03-02,6121.149902,6265.200195,6118.899902,6247.350098,6247.350098,1264300
2016-03-03,6283.399902,6313.250000,6239.250000,6299.600098,6299.600098,859000
2016-03-04,6328.299805,6385.799805,6234.549805,6356.250000,6356.250000,870300
2016-03-08,6344.850098,6370.299805,6281.649902,6314.500000,6314.500000,684200
2016-03-09,6276.299805,6344.100098,6224.649902,6331.700195,6331.700195,719800
2016-03-10,6362.950195,6368.850098,6277.850098,6332.299805,6332.299805,576200
2016-03-11,6331.750000,6391.700195,6276.149902,6333.250000,6333.250000,632800
2016-03-14,6389.799805,6431.799805,6342.500000,6374.149902,6374.149902,498200
2016-03-15,6366.700195,6374.850098,6315.700195,6321.750000,6321.750000,607400
2016-03-16,6298.850098,6391.450195,6255.700195,6382.549805,6382.549805,617900
2016-03-17,6441.799805,6489.600098,6323.049805,6364.200195,6364.200195,861400
2016-03-18,6381.149902,6459.149902,6364.450195,6450.850098,6450.850098,622200
2016-03-21,6476.799805,6574.950195,6476.799805,6565.750000,6565.750000,589900
2016-03-22,6555.000000,6612.700195,6511.600098,6595.450195,6595.450195,541300
2016-03-23,6572.049805,6588.700195,6523.299805,6576.299805,6576.299805,500800
2016-03-28,6560.049805,6564.700195,6433.750000,6463.450195,6463.450195,651500
2016-03-29,6444.600098,6500.100098,6441.600098,6453.950195,6453.950195,571600
2016-03-30,6509.299805,6602.500000,6469.149902,6591.899902,6591.899902,705000
2016-03-31,6587.350098,6621.700195,6543.450195,6579.399902,6579.399902,1056100
2016-04-01,6560.750000,6600.700195,6529.200195,6590.500000,6590.500000,581300
2016-04-04,6624.049805,6633.299805,6532.100098,6584.399902,6584.399902,482200
2016-04-05,6563.149902,6572.200195,6420.299805,6435.149902,6435.149902,899000
2016-04-06,6464.549805,6464.549805,6394.799805,6417.250000,6417.250000,552500
2016-04-07,6424.299805,6424.299805,6319.200195,6355.049805,6355.049805,583400
2016-04-08,6355.000000,6394.299805,6347.350098,6380.600098,6380.600098,419700
2016-04-11,6403.049805,6456.500000,6309.950195,6446.399902,6446.399902,558100
2016-04-12,6449.950195,6499.700195,6438.450195,6482.950195,6482.950195,512100
2016-04-13,6557.200195,6664.700195,6557.200195,6645.600098,6645.600098,677000
2016-04-18,6684.950195,6684.950195,6549.500000,6650.549805,6650.549805,535900
2016-04-20,6697.799805,6719.500000,6644.149902,6695.149902,6695.149902,679300
2016-04-21,6751.399902,6828.950195,6751.399902,6791.000000,6791.000000,1043900
